parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario
Alceu Moreira,MDB,RS,177.2022,BREVES COMUNICAÇÕES,13/12/2022,15h00,DCD14/12/2022 PAG. 61,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733886&nuOrador=1&nuInsercao=1&dtHorarioQuarto=15%3A00&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Alceu+Moreira&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=15%3A00,"Contrariedade à aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023. Incoerência do modus operandi do PT. Subserviência de Ministro do Supremo Tribunal Federal ao Presidente eleito Luiz Inácio Lula da Silva. Defesa de cumprimento do teto de gastos públicos."
Airton Faleiro,PT,PA,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h56,DCD14/12/2022 PAG. 60,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733883&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A56&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Airton+Faleiro&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A56,"Diplomação do Presidente e do Vice-Presidente da República eleitos, Srs. Luiz Inácio Lula da Silva e Geraldo Alckmin. Repúdio aos atos de vandalismo e antidemocráticos promovidos por bolsonaristas no Distrito Federal. Detecção, pela equipe de transição do novo governo, de rombos deixados pelo Governo Jair Bolsonaro. Formação do Ministério do futuro governo do País. Urgente necessidade de aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023."
Heitor Schuch,PSB,RS,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h52,DCD14/12/2022 PAG. 59,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733880&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A52&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Heitor+Schuch&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A52,"Apelo à Casa de aprovação do Projeto de Decreto Legislativo nº 7, de 2019, de autoria do orador, para sustação dos efeitos do Decreto nº 9.642, de 2018, acerca da redução de descontos da tarifa de energia elétrica concedidos a produtores rurais."
Vicentinho,PT,SP,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h48,DCD14/12/2022 PAG. 58,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733875&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A48&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Vicentinho&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A48,Presença no plenário dos advogados Perácio Feltrim e Celso Costa.
Joseildo Ramos,PT,BA,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h48,DCD14/12/2022 PAG. 58,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733877&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A48&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Joseildo+Ramos&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A48,"Realização no Distrito Federal, no dia da diplomação do Presidente da República eleito, de atos de vandalismo e antidemocráticos por bolsonaristas defensores da instalação de nova ditadura militar no País. Fortalecimento das instituições democráticas brasileiras."
Flávio Nogueira,PT,PI,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h44,DCD14/12/2022 PAG. 57,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733872&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A44&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Fl%C3%A1vio+Nogueira&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A44,Acerto da indicação do Sr. Fernando Haddad para Ministro da Economia. Preocupação do futuro Presidente do País com as classes menos favorecidas. Defesa de recomposição da peça orçamentária.
Aliel Machado,PV,PR,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h44,DCD14/12/2022 PAG. 56,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733870&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A44&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Aliel+Machado&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A44,Nomeação e posse do Juiz de Direito Frederico Mendes Junior na Presidência da Associação dos Magistrados Brasileiros - AMB. Votos de sucesso ao magistrado em sua nova missão.
Benedita da Silva,PT,RJ,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h40,DCD14/12/2022 PAG. 55,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733866&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A40&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Benedita+da+Silva&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A40,Diplomação do Presidente eleito Luiz Inácio Lula da Silva. Repúdio aos atos antidemocráticos promovidos por bolsonaristas no Distrito Federal. Recrudescimento do arcabouço jurídico de proteção da democracia brasileira.
João Daniel,PT,SE,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h32,DCD14/12/2022 PAG. 54,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733860&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A32&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Jo%C3%A3o+Daniel&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A32,"Realização do 37º Festival de Artes de São Cristóvão - FASC, no Estado de Sergipe. Necessidade de adoção, pelas autoridades competentes, de providências a respeito de atos antidemocráticos ocorridos no Distrito Federal."
Vicentinho,PT,SP,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h28,DCD14/12/2022 PAG. 53,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733854&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A28&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Vicentinho&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A28,"Elogio ao Presidente em exercício dos trabalhos, Deputado Alexandre Frota. Contrariedade à decisão do Parlamentar de desligamento da equipe de transição do novo governo. Regozijo com a diplomação do Presidente eleito Luiz Inácio Lula da Silva."
Flávio Nogueira,PT,PI,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h28,DCD14/12/2022 PAG. 52,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733849&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A28&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Fl%C3%A1vio+Nogueira&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A28,Homenagem ao Deputado Átila Lira ao ensejo de sua despedida da Câmara dos Deputados.
Átila Lira,PP,PI,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h24,DCD14/12/2022 PAG. 51,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733846&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A24&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=%C3%81tila+Lira&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A24,"Agradecimento aos Parlamentares, correligionários, familiares e servidores da Casa, ao ensejo da despedida do orador da Câmara dos Deputados. Atuação do Parlamentar em prol da área educacional."
Rogério Correia,PT,MG,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h16,DCD14/12/2022 PAG. 49,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733838&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A16&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Rog%C3%A9rio+Correia&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A16,"Diplomação do Presidente eleito Luiz Inácio Lula da Silva. Lisura das recentes eleições presidenciais realizadas no País. Promoção de atos terroristas por militantes bolsonaristas no Distrito Federal. Impunidade de neofascistas da ultradireita. Razões do posicionamento do orador favorável à aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023."
Marx Beltrão,PP,AL,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h12,DCD14/12/2022 PAG. 48,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733835&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A12&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Marx+Beltr%C3%A3o&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A12,"Realização de atos terroristas por militantes bolsonaristas, em Brasília, Distrito Federal."
José Medeiros,PL,MT,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h12,DCD14/12/2022 PAG. 48,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733831&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A12&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Jos%C3%A9+Medeiros&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A12,"Falecimento do Monsenhor Jonas Abib, fundador da TV Canção Nova."
Carlos Jordy,PL,RJ,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h08,DCD14/12/2022 PAG. 47,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733828&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A08&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Carlos+Jordy&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A08,"Promoção de atos terroristas por militantes do Movimento dos Trabalhadores Rurais Sem Terra - MST e do Movimento dos Trabalhadores Sem-Terra - MTST. Realização por militantes da Direita de mobilizações ordeiras e pacíficas no País. Razões do posicionamento do orador contrário à aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023."
Maria do Rosário,PT,RS,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h04,DCD14/12/2022 PAG. 46,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733825&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A04&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Maria+do+Ros%C3%A1rio&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A04,"Repúdio aos atos antidemocráticos promovidos por bolsonaristas em Brasília, Distrito Federal. Diplomação do Presidente eleito Luiz Inácio Lula da Silva."
Alice Portugal,PCdoB,BA,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h04,DCD14/12/2022 PAG. 45,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733823&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A04&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Alice+Portugal&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A04,"Reconhecimento do apoio do Presidente em exercício dos trabalhos, Deputado Alexandre Frota, à cultura nacional. Desestruturação da pasta educacional pelo Governo Jair Bolsonaro. Congratulações ao Presidente eleito Luiz Inácio Lula da Silva. Reconstrução democrática do País. Contrariedade à venda de medicamentos em supermercados e estabelecimentos congêneres."
Luiz Lima,PL,RJ,177.2022,BREVES COMUNICAÇÕES,13/12/2022,14h00,DCD14/12/2022 PAG. 44,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733819&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A00&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Luiz+Lima&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A00,"Diplomação do Presidente eleito Luiz Inácio Lula da Silva, envolvido em atos de corrupção. Malefícios causados ao País pelo PT. Repúdio aos nomes indicados para composição das pastas ministeriais do novo governo. Contrariedade à aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023. Indignação do orador com a recondução do PT ao poder."
Charles Fernandes,PSD,BA,177.2022,BREVES COMUNICAÇÕES,13/12/2022,13h56,DCD14/12/2022 PAG. 43,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2733817&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A56&sgFaseSessao=BC&Data=13%2F12%2F2022&txApelido=Charles+Fernandes&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A56,"Saudação à bancada feminina na Casa. Declaração de voto pela aprovação de proposições de interesse das mulheres. Inauguração do Centro de Referência de Atendimento à Mulher - CRAM, no Município de Guanambi, Estado da Bahia."
Vinicius Carvalho,REPUBLICANOS,SP,177.2022,ENCERRAMENTO,13/12/2022,13h55,DCD14/12/2022 PAG. 246,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2735672&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=13%2F12%2F2022&txApelido=Vinicius+Carvalho&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Elevação dos índices de inadimplência dos consumidores brasileiros, segundo levantamento da Confederação Nacional de Dirigentes Lojistas e do Serviço de Proteção ao Crédito. Importância da educação financeira com ênfase no consumo consciente."
Rubens Pereira Júnior,PT,MA,177.2022,ENCERRAMENTO,13/12/2022,13h55,DCD14/12/2022 PAG. 242,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2735669&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=13%2F12%2F2022&txApelido=Rubens+Pereira+J%C3%BAnior&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Diplomação do Presidente e do Vice-Presidente da República eleitos, Srs. Luiz Inácio Lula da Silva e Geraldo Alckmin."
Luiz Lima,PL,RJ,177.2022,ENCERRAMENTO,13/12/2022,13h55,DCD14/12/2022 PAG. 239,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2737951&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=13%2F12%2F2022&txApelido=Luiz+Lima&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,Natureza eleiçoeira da proposta de taxação de grandes fortunas defendida pelo PT. Ineficácia da medida como instrumento de redução das desigualdades sociais brasileiras.
João Daniel,PT,SE,177.2022,ENCERRAMENTO,13/12/2022,13h55,DCD14/12/2022 PAG. 240,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2737952&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=13%2F12%2F2022&txApelido=Jo%C3%A3o+Daniel&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Realização do 37º Festival de Artes de São Cristóvão - FASC, no Estado de Sergipe. Diplomação do Presidente eleito Luiz Inácio Lula da Silva. Legado deplorável deixado pelo Governo Jair Bolsonaro."
Célio Silveira,MDB,GO,177.2022,ENCERRAMENTO,13/12/2022,13h55,DCD14/12/2022 PAG. 243,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2735670&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=13%2F12%2F2022&txApelido=C%C3%A9lio+Silveira&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Comemoração do 276º aniversário de fundação do Município de Luziânia, localizado na região geoeconômica de Brasília, Distrito Federal. Destinação pelo orador de vultosos recursos orçamentários à municipalidade."
Átila Lira,PP,PI,177.2022,ENCERRAMENTO,13/12/2022,13h55,DCD14/12/2022 PAG. 243,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=177.2022&nuQuarto=2735671&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=13%2F12%2F2022&txApelido=%C3%81tila+Lira&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Balanço da atuação parlamentar do orador na Câmara dos Deputados e na Assembleia Nacional Constituinte de 1988; bem como nos cargos de Secretário Nacional de Ensino Médio e Tecnológico do Ministério da Educação, e de Secretário Estadual de Educação do Piauí. Agradecimento aos Parlamentares, assessores, familiares e servidores da Casa, ao ensejo de sua despedida da Câmara dos Deputados."
Marcel Van Hattem,NOVO,RS,175.2022,BREVES COMUNICAÇÕES,12/12/2022,14h52,DCD13/12/2022 PAG. 29,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=175.2022&nuQuarto=2728581&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A52&sgFaseSessao=BC&Data=12%2F12%2F2022&txApelido=Marcel+Van+Hattem&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A52,"Homenagem ao Deputado Estadual do Rio Grande do Sul, Felipe Camozzato, em visita à Câmara dos Deputados. Elogio ao Parlamentar por sua atuação na Câmara de Vereadores porto-alegrense. Realização de encontro do partido Novo no Distrito Federal."
Giovani Cherini,PL,RS,175.2022,BREVES COMUNICAÇÕES,12/12/2022,14h44,DCD13/12/2022 PAG. 28,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=175.2022&nuQuarto=2729292&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A44&sgFaseSessao=BC&Data=12%2F12%2F2022&txApelido=Giovani+Cherini&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A44,"Equívoco da anunciada indicação do Sr. Fernando Haddad para o Ministério da Economia. Repúdio à ingerência de países estrangeiros sobre a Amazônia brasileira. Apoio ao agronegócio e ao empreendedorismo. Criação do Auxílio Brasil e do Auxílio Emergencial pelo Governo Jair Bolsonaro. Diplomação do futuro Presidente da República condenado em três instâncias judiciais. Natureza falaciosa da narrativa da Esquerda sobre a necessidade de aprovação da Proposta de Emenda à Constituição nº 32, de 2022, para custeio do Programa Bolsa Família."
